imdb_id;movie_title;genre
tt0419946;The Marine ;Drama
tt0419946;The Marine ;Thriller
tt4139124;Keanu ;Action
tt4139124;Keanu ;Comedy
tt1555064;Country Strong ;Drama
tt1555064;Country Strong ;Music
tt0134619;Disturbing Behavior ;Horror
tt0134619;Disturbing Behavior ;Mystery
tt0134619;Disturbing Behavior ;Sci-Fi
tt1817273;The Place Beyond the Pines ;Crime
tt1817273;The Place Beyond the Pines ;Drama
tt1817273;The Place Beyond the Pines ;Thriller
tt2402157;The November Man ;Action
tt2402157;The November Man ;Crime
tt2402157;The November Man ;Thriller
tt0120662;Eye of the Beholder ;Drama
tt0120662;Eye of the Beholder ;Mystery
tt0120662;Eye of the Beholder ;Thriller
tt0887912;The Hurt Locker ;Drama
tt0887912;The Hurt Locker ;History
tt0887912;The Hurt Locker ;Thriller
tt0087262;Firestarter ;Action
tt0087262;Firestarter ;Horror
tt0087262;Firestarter ;Sci-Fi
tt1764234;Killing Them Softly ;Crime
tt1764234;Killing Them Softly ;Thriller
tt1972571;A Most Wanted Man ;Crime
tt1972571;A Most Wanted Man ;Drama
tt1972571;A Most Wanted Man ;Thriller
tt0240515;Freddy Got Fingered ;Comedy
tt0475998;The Pirates Who Don't Do Anything: A VeggieTales Movie ;Adventure
tt0475998;The Pirates Who Don't Do Anything: A VeggieTales Movie ;Animation
tt0475998;The Pirates Who Don't Do Anything: A VeggieTales Movie ;Comedy
tt0892375;U2 3D ;Documentary
tt0892375;U2 3D ;Music
tt0144964;Highlander: Endgame ;Action
tt0144964;Highlander: Endgame ;Adventure
tt0144964;Highlander: Endgame ;Fantasy
tt0417225;Idlewild ;Crime
tt0417225;Idlewild ;Drama
tt0417225;Idlewild ;Musical
tt1563738;One Day ;Drama
tt1563738;One Day ;Romance
tt1172233;Whip It ;Drama
tt1172233;Whip It ;Sport
tt0211465;Knockaround Guys ;Crime
tt0211465;Knockaround Guys ;Drama
tt0211465;Knockaround Guys ;Thriller
tt0310910;Confidence ;Crime
tt0310910;Confidence ;Thriller
tt0164108;The Muse ;Comedy
tt0352277;De-Lovely ;Biography
tt0352277;De-Lovely ;Drama
tt0352277;De-Lovely ;Music
tt0097965;New York Stories ;Comedy
tt0097965;New York Stories ;Drama
tt0097965;New York Stories ;Romance
tt0120598;Barney's Great Adventure ;Adventure
tt0120598;Barney's Great Adventure ;Family
tt1258972;The Man with the Iron Fists ;Action
tt0119304;Home Fries ;Comedy
tt0119304;Home Fries ;Drama
tt0119304;Home Fries ;Romance
tt0195778;Here on Earth ;Drama
tt0195778;Here on Earth ;Romance
tt0088846;Brazil ;Drama
tt0088846;Brazil ;Sci-Fi
tt0361696;Raise Your Voice ;Family
tt0361696;Raise Your Voice ;Music
tt0361696;Raise Your Voice ;Romance
tt0118715;The Big Lebowski ;Comedy
tt0118715;The Big Lebowski ;Crime
tt0462200;Black Snake Moan ;Drama
tt0462200;Black Snake Moan ;Music
tt0279331;Dark Blue ;Crime
tt0279331;Dark Blue ;Drama
tt0279331;Dark Blue ;Romance
tt0829459;A Mighty Heart ;Biography
tt0829459;A Mighty Heart ;Drama
tt0829459;A Mighty Heart ;History
tt0202402;Whatever It Takes ;Comedy
tt0202402;Whatever It Takes ;Drama
tt0202402;Whatever It Takes ;Romance
tt0285462;Boat Trip ;Comedy
tt0278500;The Importance of Being Earnest ;Comedy
tt0278500;The Importance of Being Earnest ;Drama
tt0278500;The Importance of Being Earnest ;Romance
tt0140340;The Love Letter ;Fantasy
tt0140340;The Love Letter ;Romance
tt0453494;Hoot ;Adventure
tt0453494;Hoot ;Comedy
tt0453494;Hoot ;Family
tt0780536;In Bruges ;Comedy
tt0780536;In Bruges ;Crime
tt0780536;In Bruges ;Drama
tt1699755;Peeples ;Comedy
tt1699755;Peeples ;Romance
tt1031969;The Rocker ;Comedy
tt1031969;The Rocker ;Music
tt1142433;Post Grad ;Comedy
tt1142433;Post Grad ;Romance
tt2091473;Promised Land ;Drama
tt1178663;Whatever Works ;Comedy
tt1178663;Whatever Works ;Romance
tt0163676;The In Crowd ;Drama
tt0163676;The In Crowd ;Mystery
tt0163676;The In Crowd ;Thriller
tt0419294;Three Burials ;Adventure
tt0419294;Three Burials ;Crime
tt0419294;Three Burials ;Drama
tt0120716;Jakob the Liar ;Drama
tt0120716;Jakob the Liar ;War
tt0373469;Kiss Kiss Bang Bang ;Comedy
tt0373469;Kiss Kiss Bang Bang ;Crime
tt0373469;Kiss Kiss Bang Bang ;Mystery
tt0138510;Idle Hands ;Comedy
tt0138510;Idle Hands ;Fantasy
tt0138510;Idle Hands ;Horror
tt0166924;Mulholland Drive ;Drama
tt0166924;Mulholland Drive ;Mystery
tt0166924;Mulholland Drive ;Thriller
tt0397044;Blood and Chocolate ;Drama
tt0397044;Blood and Chocolate ;Fantasy
tt0397044;Blood and Chocolate ;Horror
tt1182350;You Will Meet a Tall Dark Stranger ;Comedy
tt1182350;You Will Meet a Tall Dark Stranger ;Drama
tt1182350;You Will Meet a Tall Dark Stranger ;Romance
tt1334260;Never Let Me Go ;Drama
tt1334260;Never Let Me Go ;Romance
tt1334260;Never Let Me Go ;Sci-Fi
tt0800241;Transsiberian ;Crime
tt0800241;Transsiberian ;Drama
tt0800241;Transsiberian ;Mystery
tt0090848;The Clan of the Cave Bear ;Adventure
tt0090848;The Clan of the Cave Bear ;Drama
tt0090848;The Clan of the Cave Bear ;Fantasy
tt0142201;Crazy in Alabama ;Comedy
tt0142201;Crazy in Alabama ;Crime
tt0142201;Crazy in Alabama ;Drama
tt0808279;Funny Games ;Crime
tt0808279;Funny Games ;Drama
tt0808279;Funny Games ;Horror
tt3153582;Listening ;Drama
tt3153582;Listening ;Sci-Fi
tt3153582;Listening ;Thriller
tt0165773;Felicia's Journey ;Drama
tt0165773;Felicia's Journey ;Thriller
tt0017136;Metropolis ;Drama
tt0017136;Metropolis ;Sci-Fi
tt0414852;District B13 ;Action
tt0414852;District B13 ;Crime
tt0414852;District B13 ;Thriller
tt0114660;Things to Do in Denver When You're Dead ;Crime
tt0114660;Things to Do in Denver When You're Dead ;Drama
tt3508840;The Assassin ;Action
tt3508840;The Assassin ;Drama
tt0252299;Buffalo Soldiers ;Comedy
tt0252299;Buffalo Soldiers ;Crime
tt0252299;Buffalo Soldiers ;Drama
tt0376968;The Return ;Drama
tt0376968;The Return ;Mystery
tt0376968;The Return ;Thriller
tt0785035;Ong-bak 2 ;Action
tt1020558;Centurion ;Action
tt1020558;Centurion ;Adventure
tt1020558;Centurion ;Drama
tt0117653;Silent Trigger ;Action
tt0117653;Silent Trigger ;Drama
tt0117653;Silent Trigger ;Thriller
tt0805570;The Midnight Meat Train ;Fantasy
tt0805570;The Midnight Meat Train ;Horror
tt0805570;The Midnight Meat Train ;Mystery
tt1551641;Winnie Mandela ;Biography
tt1551641;Winnie Mandela ;Drama
tt1551641;Winnie Mandela ;History
tt1535612;The Son of No One ;Crime
tt1535612;The Son of No One ;Drama
tt1535612;The Son of No One ;Thriller
tt0252223;All the Queen's Men ;Action
tt0252223;All the Queen's Men ;Comedy
tt0252223;All the Queen's Men ;Drama
tt0484111;The Good Night ;Comedy
tt0484111;The Good Night ;Drama
tt0484111;The Good Night ;Fantasy
tt0469640;Bathory: Countess of Blood ;Biography
tt0469640;Bathory: Countess of Blood ;Drama
tt0469640;Bathory: Countess of Blood ;Fantasy
tt1487931;Khumba ;Adventure
tt1487931;Khumba ;Animation
tt1487931;Khumba ;Family
tt1971325;Automata ;Action
tt1971325;Automata ;Sci-Fi
tt1971325;Automata ;Thriller
tt0406728;Dungeons & Dragons: Wrath of the Dragon God ;Action
tt0406728;Dungeons & Dragons: Wrath of the Dragon God ;Adventure
tt0406728;Dungeons & Dragons: Wrath of the Dragon God ;Fantasy
tt3856124;Chiamatemi Francesco - Il Papa della gente ;Biography
tt1075419;Shinjuku Incident ;Action
tt1075419;Shinjuku Incident ;Crime
tt1075419;Shinjuku Incident ;Drama
tt0210217;Pandaemonium ;Biography
tt0210217;Pandaemonium ;Drama
tt0107048;Groundhog Day ;Comedy
tt0107048;Groundhog Day ;Fantasy
tt0107048;Groundhog Day ;Romance
tt2268016;Magic Mike XXL ;Comedy
tt2268016;Magic Mike XXL ;Drama
tt2268016;Magic Mike XXL ;Music
tt0117509;Romeo + Juliet ;Drama
tt0117509;Romeo + Juliet ;Romance
tt1668200;Sarah's Key ;Drama
tt1668200;Sarah's Key ;War
tt2584018;Freedom ;Drama
tt2584018;Freedom ;Family
tt2584018;Freedom ;Music
tt0105695;Unforgiven ;Drama
tt0105695;Unforgiven ;Western
tt0342735;Manderlay ;Drama
tt1010048;Slumdog Millionaire ;Drama
tt1010048;Slumdog Millionaire ;Romance
tt0093010;Fatal Attraction ;Drama
tt0093010;Fatal Attraction ;Romance
tt0093010;Fatal Attraction ;Thriller
tt0100405;Pretty Woman ;Comedy
tt0100405;Pretty Woman ;Romance
tt0092493;Crocodile Dundee II ;Action
tt0092493;Crocodile Dundee II ;Adventure
tt0092493;Crocodile Dundee II ;Comedy
tt2503954;Broken Horses ;Action
tt2503954;Broken Horses ;Crime
tt2503954;Broken Horses ;Drama
tt0096969;Born on the Fourth of July ;Biography
tt0096969;Born on the Fourth of July ;Drama
tt0096969;Born on the Fourth of July ;War
tt0106611;Cool Runnings ;Adventure
tt0106611;Cool Runnings ;Comedy
tt0106611;Cool Runnings ;Family
tt1179891;My Bloody Valentine ;Horror
tt1179891;My Bloody Valentine ;Thriller
tt0775539;Stomp the Yard ;Drama
tt0775539;Stomp the Yard ;Music
tt0775539;Stomp the Yard ;Romance
tt0076752;The Spy Who Loved Me ;Action
tt0076752;The Spy Who Loved Me ;Adventure
tt0076752;The Spy Who Loved Me ;Sci-Fi
tt0146336;Urban Legend ;Horror
tt0146336;Urban Legend ;Mystery
tt0146336;Urban Legend ;Thriller
tt1885265;Good Deeds ;Comedy
tt1885265;Good Deeds ;Drama
tt1885265;Good Deeds ;Romance
tt0103247;White Fang ;Adventure
tt0103247;White Fang ;Drama
tt0167427;Superstar ;Comedy
tt0167427;Superstar ;Romance
tt1007029;The Iron Lady ;Biography
tt1007029;The Iron Lady ;Drama
tt1007029;The Iron Lady ;History
tt0298388;Jonah: A VeggieTales Movie ;Adventure
tt0298388;Jonah: A VeggieTales Movie ;Animation
tt0298388;Jonah: A VeggieTales Movie ;Comedy
tt0107840;Poetic Justice ;Drama
tt0107840;Poetic Justice ;Romance
tt0278295;All About the Benjamins ;Action
tt0278295;All About the Benjamins ;Comedy
tt0278295;All About the Benjamins ;Crime
tt0114825;Vampire in Brooklyn ;Comedy
tt0114825;Vampire in Brooklyn ;Fantasy
tt0114825;Vampire in Brooklyn ;Horror
tt0076009;Exorcist II: The Heretic ;Horror
tt0429573;An American Haunting ;Horror
tt0429573;An American Haunting ;Mystery
tt0429573;An American Haunting ;Thriller
tt0270980;My Boss's Daughter ;Comedy
tt0270980;My Boss's Daughter ;Romance
tt0971209;A Perfect Getaway ;Adventure
tt0971209;A Perfect Getaway ;Mystery
tt0971209;A Perfect Getaway ;Thriller
tt1305583;Our Family Wedding ;Comedy
tt1305583;Our Family Wedding ;Romance
tt0118301;Dead Man on Campus ;Comedy
tt0120857;Tea with Mussolini ;Comedy
tt0120857;Tea with Mussolini ;Drama
tt0120857;Tea with Mussolini ;War
tt0117894;Thinner ;Fantasy
tt0117894;Thinner ;Horror
tt0076451;New York, New York ;Drama
tt0076451;New York, New York ;Music
tt0076451;New York, New York ;Musical
tt0109504;Crooklyn ;Comedy
tt0109504;Crooklyn ;Drama
tt0770772;I Think I Love My Wife ;Comedy
tt0770772;I Think I Love My Wife ;Drama
tt0770772;I Think I Love My Wife ;Romance
tt0211443;Jason X ;Action
tt0211443;Jason X ;Horror
tt0211443;Jason X ;Sci-Fi
tt0308055;Bobby ;Drama
tt0308055;Bobby ;History
tt0192111;Head Over Heels ;Comedy
tt0192111;Head Over Heels ;Mystery
tt0192111;Head Over Heels ;Romance
tt1663143;Fun Size ;Adventure
tt1663143;Fun Size ;Comedy
tt0401383;The Diving Bell and the Butterfly ;Biography
tt0401383;The Diving Bell and the Butterfly ;Drama
tt0404203;Little Children ;Drama
tt0404203;Little Children ;Romance
tt0176783;Gossip ;Drama
tt0176783;Gossip ;Mystery
tt0176783;Gossip ;Thriller
tt0120613;A Walk on the Moon ;Drama
tt0437232;Catch a Fire ;Biography
tt0437232;Catch a Fire ;Drama
tt0437232;Catch a Fire ;History
tt0218619;Soul Survivors ;Drama
tt0218619;Soul Survivors ;Horror
tt0218619;Soul Survivors ;Mystery
tt0113463;Jefferson in Paris ;Biography
tt0113463;Jefferson in Paris ;Drama
tt0113463;Jefferson in Paris ;History
tt0808244;Easy Virtue ;Comedy
tt0808244;Easy Virtue ;Romance
tt0077296;Caravans ;Action
tt0077296;Caravans ;Adventure
tt0077296;Caravans ;History
tt2473794;Mr. Turner ;Biography
tt2473794;Mr. Turner ;Drama
tt2473794;Mr. Turner ;History
tt1156143;Wild Grass ;Drama
tt1156143;Wild Grass ;Romance
tt0280653;Amen. ;Biography
tt0280653;Amen. ;Crime
tt0280653;Amen. ;Drama
tt1460743;Reign of Assassins ;Action
tt0981072;The Lucky Ones ;Comedy
tt0981072;The Lucky Ones ;Drama
tt0981072;The Lucky Ones ;War
tt0466893;Margaret ;Drama
tt1185266;Stan Helsing ;Comedy
tt1185266;Stan Helsing ;Horror
tt0817177;Flipped ;Comedy
tt0817177;Flipped ;Drama
tt0817177;Flipped ;Romance
tt0388795;Brokeback Mountain ;Drama
tt0388795;Brokeback Mountain ;Romance
tt0112697;Clueless ;Comedy
tt0112697;Clueless ;Romance
tt0297884;Far from Heaven ;Drama
tt0297884;Far from Heaven ;Romance
tt2637294;Hot Tub Time Machine 2 ;Comedy
tt2637294;Hot Tub Time Machine 2 ;Sci-Fi
tt0180073;Quills ;Biography
tt0180073;Quills ;Drama
tt1931533;Seven Psychopaths ;Comedy
tt1931533;Seven Psychopaths ;Crime
tt0182000;The Caveman's Valentine ;Crime
tt0182000;The Caveman's Valentine ;Drama
tt0182000;The Caveman's Valentine ;Music
tt0363163;Downfall ;Biography
tt0363163;Downfall ;Drama
tt0363163;Downfall ;History
tt0369702;The Sea Inside ;Biography
tt0369702;The Sea Inside ;Drama
tt0369702;The Sea Inside ;Romance
tt1441395;Under the Skin ;Drama
tt1441395;Under the Skin ;Horror
tt1441395;Under the Skin ;Sci-Fi
tt0093105;Good Morning, Vietnam ;Biography
tt0093105;Good Morning, Vietnam ;Comedy
tt0093105;Good Morning, Vietnam ;Drama
tt1584131;The Last Godfather ;Comedy
tt1702443;Justin Bieber: Never Say Never ;Documentary
tt1702443;Justin Bieber: Never Say Never ;Music
tt0947798;Black Swan ;Drama
tt0947798;Black Swan ;Thriller
tt0071562;The Godfather: Part II ;Crime
tt0071562;The Godfather: Part II ;Drama
tt0206275;Save the Last Dance ;Drama
tt0206275;Save the Last Dance ;Music
tt0206275;Save the Last Dance ;Romance
tt0095742;A Nightmare on Elm Street 4: The Dream Master ;Fantasy
tt0095742;A Nightmare on Elm Street 4: The Dream Master ;Horror
tt0095742;A Nightmare on Elm Street 4: The Dream Master ;Thriller
tt4257926;Miracles from Heaven ;Drama
tt0242423;Dude, Where's My Car? ;Comedy
tt0242423;Dude, Where's My Car? ;Mystery
tt0096487;Young Guns ;Action
tt0096487;Young Guns ;Crime
tt0096487;Young Guns ;Drama
tt2170593;St. Vincent ;Comedy
tt2170593;St. Vincent ;Drama
tt1826590;About Last Night ;Comedy
tt1826590;About Last Night ;Romance
tt0147800;10 Things I Hate About You ;Comedy
tt0147800;10 Things I Hate About You ;Drama
tt0147800;10 Things I Hate About You ;Romance
tt0241760;The New Guy ;Comedy
tt0107659;Loaded Weapon 1 ;Action
tt0107659;Loaded Weapon 1 ;Comedy
tt0107659;Loaded Weapon 1 ;Crime
tt4052882;The Shallows ;Drama
tt4052882;The Shallows ;Horror
tt4052882;The Shallows ;Thriller
tt0289879;The Butterfly Effect ;Sci-Fi
tt0289879;The Butterfly Effect ;Thriller
tt0184907;Snow Day ;Adventure
tt0184907;Snow Day ;Comedy
tt0184907;Snow Day ;Family
tt0937375;This Christmas ;Comedy
tt0937375;This Christmas ;Drama
tt0937375;This Christmas ;Romance
tt0118665;Baby Geniuses ;Comedy
tt0118665;Baby Geniuses ;Crime
tt0118665;Baby Geniuses ;Family
tt0120609;The Big Hit ;Action
tt0120609;The Big Hit ;Comedy
tt0120609;The Big Hit ;Crime
tt0116493;Harriet the Spy ;Comedy
tt0116493;Harriet the Spy ;Drama
tt0116493;Harriet the Spy ;Family
tt0099253;Child's Play 2 ;Fantasy
tt0099253;Child's Play 2 ;Horror
tt2011159;No Good Deed ;Crime
tt2011159;No Good Deed ;Thriller
tt0884328;The Mist ;Horror
tt0470752;Ex Machina ;Drama
tt0470752;Ex Machina ;Mystery
tt0470752;Ex Machina ;Sci-Fi
tt0120601;Being John Malkovich ;Comedy
tt0120601;Being John Malkovich ;Drama
tt0120601;Being John Malkovich ;Fantasy
tt0269341;Two Can Play That Game ;Comedy
tt0269341;Two Can Play That Game ;Romance
tt2183034;Earth to Echo ;Adventure
tt2183034;Earth to Echo ;Family
tt2183034;Earth to Echo ;Sci-Fi
tt0250224;Crazy/Beautiful ;Drama
tt0250224;Crazy/Beautiful ;Romance
tt0498380;Letters from Iwo Jima ;Drama
tt0498380;Letters from Iwo Jima ;History
tt0498380;Letters from Iwo Jima ;War
tt0469263;The Astronaut Farmer ;Adventure
tt0469263;The Astronaut Farmer ;Drama
tt0469263;The Astronaut Farmer ;Sci-Fi
tt0120531;Woo ;Comedy
tt0120531;Woo ;Romance
tt3170832;Room ;Drama
tt0120654;Dirty Work ;Comedy
tt0111127;Serial Mom ;Comedy
tt0111127;Serial Mom ;Crime
tt0111127;Serial Mom ;Thriller
tt0144168;Dick ;Comedy
tt0172726;Light It Up ;Drama
tt0172726;Light It Up ;Thriller
tt0120577;54 ;Drama
tt0120577;54 ;Music
tt0258470;Bubble Boy ;Adventure
tt0258470;Bubble Boy ;Comedy
tt0258470;Bubble Boy ;Romance
tt0188453;Birthday Girl ;Comedy
tt0188453;Birthday Girl ;Crime
tt0188453;Birthday Girl ;Thriller
tt1711425;21 & Over ;Comedy
tt0401711;Paris, je t'aime ;Comedy
tt0401711;Paris, je t'aime ;Drama
tt0401711;Paris, je t'aime ;Romance
tt0416185;Resurrecting the Champ ;Drama
tt0416185;Resurrecting the Champ ;Sport
tt1814621;Admission ;Comedy
tt1814621;Admission ;Drama
tt1814621;Admission ;Romance
tt0191636;The Widow of Saint-Pierre ;Drama
tt0191636;The Widow of Saint-Pierre ;Romance
tt1352824;Chloe ;Drama
tt1352824;Chloe ;Mystery
tt1352824;Chloe ;Romance
tt0116269;Faithful ;Comedy
tt0116269;Faithful ;Crime
tt0116269;Faithful ;Drama
tt0419749;Find Me Guilty ;Biography
tt0419749;Find Me Guilty ;Comedy
tt0419749;Find Me Guilty ;Crime
tt1659337;The Perks of Being a Wallflower ;Drama
tt1659337;The Perks of Being a Wallflower ;Romance
tt0104215;Excessive Force ;Action
tt0420609;Infamous ;Biography
tt0420609;Infamous ;Crime
tt0420609;Infamous ;Drama
tt0218378;The Claim ;Drama
tt0218378;The Claim ;Romance
tt0218378;The Claim ;Western
tt1524575;The Vatican Tapes ;Horror
tt1524575;The Vatican Tapes ;Thriller
tt1478964;Attack the Block ;Action
tt1478964;Attack the Block ;Comedy
tt1478964;Attack the Block ;Sci-Fi
tt1714209;In the Land of Blood and Honey ;Drama
tt1714209;In the Land of Blood and Honey ;Romance
tt1714209;In the Land of Blood and Honey ;War
tt1911644;The Call ;Crime
tt1911644;The Call ;Thriller
tt4939066;Operation Chromite ;Action
tt4939066;Operation Chromite ;Drama
tt4939066;Operation Chromite ;History
tt0305396;The Crocodile Hunter: Collision Course ;Action
tt0305396;The Crocodile Hunter: Collision Course ;Adventure
tt0305396;The Crocodile Hunter: Collision Course ;Comedy
tt1045772;I Love You Phillip Morris ;Biography
tt1045772;I Love You Phillip Morris ;Comedy
tt1045772;I Love You Phillip Morris ;Crime
tt0082484;Quest for Fire ;Adventure
tt0082484;Quest for Fire ;Drama
tt0082484;Quest for Fire ;History
tt0168786;Antwone Fisher ;Biography
tt0168786;Antwone Fisher ;Drama
tt0283530;The Emperor's Club ;Drama
tt0108399;True Romance ;Action
tt0108399;True Romance ;Crime
tt0108399;True Romance ;Drama
tt1216520;Womb ;Drama
tt1216520;Womb ;Romance
tt1216520;Womb ;Sci-Fi
tt0104348;Glengarry Glen Ross ;Crime
tt0104348;Glengarry Glen Ross ;Drama
tt0104348;Glengarry Glen Ross ;Mystery
tt0954947;The Killer Inside Me ;Crime
tt0954947;The Killer Inside Me ;Drama
tt0954947;The Killer Inside Me ;Thriller
tt0083722;Cat People ;Fantasy
tt0083722;Cat People ;Horror
tt0083722;Cat People ;Thriller
tt1232783;Sorority Row ;Horror
tt1232783;Sorority Row ;Mystery
tt0029442;The Prisoner of Zenda ;Adventure
tt0029442;The Prisoner of Zenda ;Drama
tt0029442;The Prisoner of Zenda ;Romance
tt0805564;Lars and the Real Girl ;Comedy
tt0805564;Lars and the Real Girl ;Drama
tt0805564;Lars and the Real Girl ;Romance
tt0914798;The Boy in the Striped Pajamas ;Drama
tt0914798;The Boy in the Striped Pajamas ;War
tt0168629;Dancer in the Dark ;Crime
tt0168629;Dancer in the Dark ;Drama
tt0168629;Dancer in the Dark ;Musical
tt0119843;Oscar and Lucinda ;Drama
tt0119843;Oscar and Lucinda ;Romance
tt0116378;The Funeral ;Crime
tt0116378;The Funeral ;Drama
tt1294213;Solitary Man ;Comedy
tt1294213;Solitary Man ;Drama
tt1294213;Solitary Man ;Romance
tt0985694;Machete ;Action
tt0985694;Machete ;Crime
tt0985694;Machete ;Thriller
tt1194417;Casino Jack ;Biography
tt1194417;Casino Jack ;Comedy
tt1194417;Casino Jack ;Crime
tt0095489;The Land Before Time ;Adventure
tt0095489;The Land Before Time ;Animation
tt0095489;The Land Before Time ;Family
tt0386064;Tae Guk Gi: The Brotherhood of War ;Action
tt0386064;Tae Guk Gi: The Brotherhood of War ;Drama
tt0386064;Tae Guk Gi: The Brotherhood of War ;War
tt0473102;The Perfect Game ;Comedy
tt0473102;The Perfect Game ;Drama
tt0473102;The Perfect Game ;Family
tt0070047;The Exorcist ;Horror
tt0073195;Jaws ;Adventure
tt0073195;Jaws ;Drama
tt0073195;Jaws ;Thriller
tt0163651;American Pie ;Comedy
tt1816518;Ernest & Celestine ;Animation
tt1816518;Ernest & Celestine ;Comedy
tt1816518;Ernest & Celestine ;Crime
tt0091129;The Golden Child ;Action
tt0091129;The Golden Child ;Adventure
tt0091129;The Golden Child ;Comedy
tt1621045;Think Like a Man ;Comedy
tt1621045;Think Like a Man ;Romance
tt0303714;Barbershop ;Comedy
tt0303714;Barbershop ;Drama
tt0084726;Star Trek II: The Wrath of Khan ;Action
tt0084726;Star Trek II: The Wrath of Khan ;Adventure
tt0084726;Star Trek II: The Wrath of Khan ;Sci-Fi
tt0109040;Ace Ventura: Pet Detective ;Comedy
tt0086567;WarGames ;Sci-Fi
tt0086567;WarGames ;Thriller
tt0090329;Witness ;Crime
tt0090329;Witness ;Drama
tt0090329;Witness ;Romance
tt1591479;Act of Valor ;Action
tt1591479;Act of Valor ;Adventure
tt1591479;Act of Valor ;Drama
tt0462590;Step Up ;Crime
tt0462590;Step Up ;Drama
tt0462590;Step Up ;Music
tt0115641;Beavis and Butt-Head Do America ;Adventure
tt0115641;Beavis and Butt-Head Do America ;Animation
tt0115641;Beavis and Butt-Head Do America ;Comedy
tt0119396;Jackie Brown ;Crime
tt0119396;Jackie Brown ;Thriller
tt0481536;Harold & Kumar Escape from Guantanamo Bay ;Adventure
tt0481536;Harold & Kumar Escape from Guantanamo Bay ;Comedy
tt1706593;Chronicle ;Drama
tt1706593;Chronicle ;Sci-Fi
tt1706593;Chronicle ;Thriller
tt0086619;Yentl ;Drama
tt0086619;Yentl ;Musical
tt0086619;Yentl ;Romance
tt0081633;Time Bandits ;Adventure
tt0081633;Time Bandits ;Comedy
tt0081633;Time Bandits ;Fantasy
tt0275022;Crossroads ;Comedy
tt0275022;Crossroads ;Drama
tt1636826;Project X ;Comedy
tt1636826;Project X ;Crime
tt0066206;Patton ;Biography
tt0066206;Patton ;Drama
tt0066206;Patton ;War
tt0265459;One Hour Photo ;Drama
tt0265459;One Hour Photo ;Thriller
tt1082868;Quarantine ;Horror
tt1082868;Quarantine ;Sci-Fi
tt1082868;Quarantine ;Thriller
tt0406759;The Eye ;Horror
tt0406759;The Eye ;Mystery
tt0359517;Johnson Family Vacation ;Comedy
tt0278488;How High ;Comedy
tt0278488;How High ;Fantasy
tt0104940;The Muppet Christmas Carol ;Comedy
tt0104940;The Muppet Christmas Carol ;Drama
tt0104940;The Muppet Christmas Carol ;Family
tt0120679;Frida ;Biography
tt0120679;Frida ;Drama
tt0120679;Frida ;Romance
tt2215719;Katy Perry: Part of Me ;Documentary
tt2215719;Katy Perry: Part of Me ;Music
tt2582846;The Fault in Our Stars ;Drama
tt2582846;The Fault in Our Stars ;Romance
tt0128442;Rounders ;Crime
tt0128442;Rounders ;Drama
tt2784678;Top Five ;Comedy
tt2784678;Top Five ;Romance
tt0079758;Prophecy ;Horror
tt0079758;Prophecy ;Sci-Fi
tt0164181;Stir of Echoes ;Horror
tt0164181;Stir of Echoes ;Mystery
tt0164181;Stir of Echoes ;Thriller
tt2431286;Philomena ;Biography
tt2431286;Philomena ;Drama
tt0365885;The Upside of Anger ;Comedy
tt0365885;The Upside of Anger ;Drama
tt0077269;The Boys from Brazil ;Drama
tt0077269;The Boys from Brazil ;Thriller
tt0429591;Aquamarine ;Comedy
tt0429591;Aquamarine ;Family
tt0429591;Aquamarine ;Fantasy
tt3622592;Paper Towns ;Drama
tt3622592;Paper Towns ;Mystery
tt3622592;Paper Towns ;Romance
tt0332712;My Baby's Daddy ;Comedy
tt1821549;Nebraska ;Adventure
tt1821549;Nebraska ;Comedy
tt1821549;Nebraska ;Drama
tt0114608;Tales from the Crypt: Demon Knight ;Action
tt0114608;Tales from the Crypt: Demon Knight ;Fantasy
tt0114608;Tales from the Crypt: Demon Knight ;Horror
tt0273799;Max Keeble's Big Move ;Comedy
tt0273799;Max Keeble's Big Move ;Crime
tt0273799;Max Keeble's Big Move ;Family
tt1625346;Young Adult ;Comedy
tt1625346;Young Adult ;Drama
tt0479884;Crank ;Action
tt0479884;Crank ;Crime
tt0479884;Crank ;Thriller
tt0119326;How to Be a Player ;Comedy
tt0120722;Living Out Loud ;Comedy
tt0120722;Living Out Loud ;Drama
tt0120722;Living Out Loud ;Romance
tt1407061;Just Wright ;Comedy
tt1407061;Just Wright ;Romance
tt1407061;Just Wright ;Sport
tt1084950;Rachel Getting Married ;Drama
tt1084950;Rachel Getting Married ;Romance
tt0082934;The Postman Always Rings Twice ;Crime
tt0082934;The Postman Always Rings Twice ;Drama
tt0082934;The Postman Always Rings Twice ;Romance
tt0335119;Girl with a Pearl Earring ;Biography
tt0335119;Girl with a Pearl Earring ;Drama
tt0335119;Girl with a Pearl Earring ;Romance
tt0082096;Das Boot ;Adventure
tt0082096;Das Boot ;Drama
tt0082096;Das Boot ;Thriller
tt0279781;Sorority Boys ;Comedy
tt2194499;About Time ;Drama
tt2194499;About Time ;Fantasy
tt2194499;About Time ;Romance
tt0385004;House of Flying Daggers ;Action
tt0385004;House of Flying Daggers ;Adventure
tt0385004;House of Flying Daggers ;Drama
tt1764183;Arbitrage ;Drama
tt1764183;Arbitrage ;Thriller
tt2436386;Project Almanac ;Sci-Fi
tt2436386;Project Almanac ;Thriller
tt1042877;Cadillac Records ;Biography
